"gene","frequency"
"NMT1",1
"NNMT",1
"NOC3L",1
"NOL6",1
"NOL9",1
"NONO",1
"NOTCH2NL",1
"NPAT",1
"NPDC1",1
"NPM2",1
"NR1D1",1
"NR1D2",1
"NR1H2",1
"NR3C1",1
"NRAS",1
"NRL",1
"NRP2",1
"NRXN3",1
"NSG1",1
"NSMCE3",1
"NT5C",1
"NUBP2",1
"NUCB1",1
"NUCKS1",1
"NUDCD1",1
"NUDT14",1
"NUDT19",1
"NUDT21",1
"NUFIP2",1
"NUP107",1
"NUP160",1
"NUP54",1
"NUS1",1
"NXN",1
"ODF2L",1
"OGG1",1
"OLA1",1
"OLFM2",1
"OPA1",1
"OPCML",1
"OPHN1",1
"OR2L2",1
"OSBP2",1
"OSBPL10",1
"OSBPL6",1
"OSTC",1
"OTUD4",1
"OVOS2",1
"OXSR1",1
"P2RY1",1
"P3H2",1
"P3H3",1
"P4HA1",1
"P4HA2",1
"P4HTM",1
"PA2G4P4",1
"PABPC1L",1
"PACSIN1",1
"PACSIN3",1
"PAFAH1B1",1
"PAIP1",1
"PAIP2B",1
"PAK3",1
"PALM",1
"PAN2",1
"PAN3",1
"PANK2",1
"PANK3",1
"PAPD4",1
"PAPOLA",1
"PAPSS2",1
"PARD3B",1
"PARL",1
"PARP8",1
"PATL1",1
"PAXBP1-AS1",1
"PCBP3",1
"PCBP4",1
"PCDH15",1
"PCDHB15",1
"PCDHGC4",1
"PCMTD1",1
"PCYOX1L",1
"PCYT1B",1
"PDAP1",1
"PDCD10",1
"PDCL",1
"PDCL3",1
"PDE3A",1
"PDE4B",1
"PDE5A",1
"PDE6C",1
"PDZD11",1
"PDZD4",1
"PEX13",1
"PFAS",1
"PFKFB3",1
"PGRMC2",1
"PHACTR2",1
"PHB2",1
"PHF20L1",1
"PHF24",1
"PHF6",1
"PHPT1",1
"PIGV",1
"PIGW",1
"PIGX",1
"PIH1D2",1
"PIK3AP1",1
"PIK3CA",1
"PIM1",1
"PINK1",1
"PIP4K2A",1
"PIP5K1C",1
"PITPNB",1
"PKN1",1
"PKN2",1
"PLAG1",1
"PLCG2",1
"PLCXD2",1
"PLEC",1
"PLEKHA4",1
"PLEKHA5",1
"PLEKHS1",1
"PLIN2",1
"PLP2",1
"PLPP3",1
"PLPPR5",1
"PLSCR1",1
"PLXNB2",1
"PMM1",1
"PMP2",1
"PMP22",1
"PNKD",1
"PNMA3",1
"PNMAL2",1
"PNRC1",1
"PNRC2",1
"POC1B",1
"PODN",1
"PODXL2",1
"POGK",1
"POLDIP2",1
"POLE2",1
"POLL",1
"POLR2A",1
"POLR2B",1
"POLR2D",1
"POLR2J",1
"POMP",1
"POP4",1
"PORCN",1
"POT1-AS1",1
"POU2AF1",1
"PPA2",1
"PPCS",1
"PPEF1",1
"PPFIA4",1
"PPIL4",1
"PPIP5K2",1
"PPM1L",1
"PPP1CB",1
"PPP1R12A",1
"PPP1R15A",1
"PPP1R3B",1
"PPP1R3C",1
"PPP1R3E",1
"PPP2CA",1
"PPP2R1A",1
"PPP2R2A",1
"PPP5C",1
"PPP6R2",1
"PPT1",1
"PRDM5",1
"PRDX2",1
"PRKAA1",1
"PRKAB1",1
"PRKAG1",1
"PRKAR2A-AS1",1
"PRKCI",1
"PRKG1",1
"PRMT1",1
"PRMT5",1
"PRPF4",1
"PRPH2",1
"PRR12",1
"PSD",1
"PSD3",1
"PSMC3",1
"PSMC6",1
"PSMD1",1
"PSMD10",1
"PSMD5",1
"PSMD6",1
"PSPC1",1
"PTAR1",1
"PTCD2",1
"PTGDS",1
"PTGER3",1
"PTK7",1
"PTOV1",1
"PTP4A2",1
"PTPRG",1
"PTPRO",1
"PTPRS",1
"PTPRU",1
"PTTG1",1
"PTTG1IP",1
"PTX3",1
"PUF60",1
"PUS7L",1
"PWP1",1
"PXK",1
"PXMP2",1
"PYGB",1
"PYGO1",1
"PYURF",1
"QARS",1
"QKI",1
"QSER1",1
"RAB10",1
"RAB11A",1
"RAB11FIP2",1
"RAB1A",1
"RAB29",1
"RAB30",1
"RAB31",1
"RAB40C",1
"RAB5C",1
"RABGGTB",1
"RACK1",1
"RAD51C",1
"RAI14",1
"RALGAPA1",1
"RALGAPB",1
"RANBP10",1
"RANBP17",1
"RAP1B",1
"RAP2B",1
"RAP2C",1
"RAPH1",1
"RARS",1
"RASA1",1
"RASGEF1B",1
"RB1CC1",1
"RBFOX1",1
"RBFOX2",1
"RBM11",1
"RBM12B",1
"RBM25",1
"RBM26",1
"RBM27",1
"RBM3",1
"RBM48",1
"RBSN",1
"RCHY1",1
"RCOR3",1
"REC8",1
"RFC4",1
"RFX1",1
"RGS1",1
"RGS11",1
"RGS7BP",1
"RHBDD2",1
"RHBDD3",1
"RHOT2",1
"RIMS4",1
"RIPK2",1
"RLF",1
"RNASEH2C",1
"RNF113A",1
"RNF14",1
"RNF141",1
"RNF144B",1
"RNF165",1
"RNF215",1
"RNF217",1
"RNF24",1
"RNF40",1
"RNU1-4",1
"RNU2-2P",1
"ROCK2",1
"RP1",1
"RP1-101K10.6",1
"RP1-111C20.4",1
"RP11-102L12.2",1
"RP11-104H15.10",1
"RP11-1069G10.1",1
"RP11-111K18.2",1
"RP11-158H5.8",1
"RP11-159D12.2",1
"RP11-182J1.3",1
"RP11-196G11.4",1
"RP11-230C9.2",1
"RP11-244H3.1",1
"RP11-255C15.3",1
"RP11-262H14.4",1
"RP11-267M23.1",1
"RP11-290D2.6",1
"RP11-293M10.6",1
"RP11-2C24.9",1
"RP11-32B5.1",1
"RP11-343C2.11",1
"RP11-353N14.2",1
"RP11-382A20.3",1
"RP11-383I23.2",1
"RP11-395G23.3",1
"RP11-3P22.2",1
"RP11-441O15.3",1
"RP11-458J1.1",1
"RP11-472I20.4",1
"RP11-482H16.1",1
"RP11-494M8.4",1
"RP11-531A24.3",1
"RP11-539I5.1",1
"RP11-53B2.6",1
"RP11-544O24.2",1
"RP11-549J18.1",1
"RP11-588K22.2",1
"RP11-666A8.12",1
"RP11-690D19.3",1
"RP11-6E9.5",1
"RP11-6N17.4",1
"RP11-731J8.2",1
"RP11-7F17.8",1
"RP11-810P12.5",1
"RP11-872J21.5",1
"RP11-88H9.2",1
"RP11-97C16.1",1
"RP13-514E23.1",1
"RP3-368A4.6",1
"RP3-406A7.7",1
"RP3-461P17.10",1
"RP4-635A23.6",1
"RP4-683L5.1",1
"RP4-706A16.3",1
"RP5-1125A11.7",1
"RP5-965G21.3",1
"RPAP3",1
"RPF1",1
"RPL21",1
"RPL23",1
"RPL34",1
"RPL35",1
"RPL35A",1
"RPL36A",1
"RPL39",1
"RPL41",1
"RPLP0",1
"RPRD1A",1
"RPS16",1
"RPS20",1
"RPS28",1
"RPS3",1
"RPS3A",1
"RPS6KA3",1
"RPS6KA6",1
"RPS8",1
"RRAGA",1
"RRM1",1
"RRP15",1
"RRP36",1
"RRP8",1
"RSPH4A",1
"RSRC1",1
"RTCB",1
"RUNX1",1
"RUSC2",1
"RWDD1",1
"SALL2",1
"SAMD15",1
"SAMD5",1
"SAMSN1",1
"SARS",1
"SASH1",1
"SATB2",1
"SAV1",1
"SBF2",1
"SBNO1",1
"SC5D",1
"SCG5",1
"SCN2B",1
"SCN3B",1
"SCN8A",1
"SCNN1D",1
"SCO1",1
"SCOC",1
"SCRG1",1
"SCRT2",1
"SCYL1",1
"SDF4",1
"SEC16A",1
"SEC23IP",1
"SEC24A",1
"SEC24B",1
"SEC62",1
"SEL1L",1
"SELENBP1",1
"SEMA4B",1
"SEMA5A",1
"SEMA5B",1
"SENP6",1
"SENP7",1
"SEP15",1
"SEPP1",1
"SERINC1",1
"SERPINA3.1",1
"SERPINA5",1
"SERPINH1",1
"SESN2",1
"SETD6",1
"SETX",1
"SEZ6L2",1
"SF3A2",1
"SF3B1",1
"SGTA",1
"SH3BGRL",1
"SH3D19",1
"SH3GL2",1
"SHROOM1",1
"SIRT1",1
"SKP1",1
"SLAIN2",1
"SLC12A4",1
"SLC16A3",1
"SLC1A1",1
"SLC1A3",1
"SLC1A5",1
"SLC1A7",1
"SLC24A1",1
"SLC25A13",1
"SLC25A36",1
"SLC25A38",1
"SLC25A40",1
"SLC27A1",1
"SLC2A1",1
"SLC2A10",1
"SLC2A3",1
"SLC2A5",1
"SLC30A9",1
"SLC35B2",1
"SLC35B4",1
"SLC35F1",1
"SLC35F6",1
"SLC38A1",1
"SLC41A1",1
"SLC4A10",1
"SLC4A2",1
"SLC4A3",1
"SLC4A7",1
"SLC6A1",1
"SLC8B1",1
"SLC9A1",1
"SLC9A8",1
"SLITRK4",1
"SMARCA4",1
"SMARCA5",1
"SMARCAD1",1
"SMG5",1
"SMG6",1
"SMIM15",1
"SMIM4",1
"SMNDC1",1
"SMOC2",1
"SMPD1",1
"SMYD2",1
"SMYD5",1
"SNAPC1",1
"SNHG14",1
"SNHG15",1
"SNHG20",1
"SNRNP27",1
"SNU13",1
"SNW1",1
"SNX10",1
"SNX14",1
"SNX2",1
"SNX4",1
"SORBS1",1
"SORT1",1
"SOX12",1
"SOX2",1
"SOX6",1
"SOX9-AS1",1
"SP100",1
"SP140",1
"SPAG16",1
"SPAG4",1
"SPATA20",1
"SPG20",1
"SPG21",1
"SPIDR",1
"SPIRE1",1
"SPNS1",1
"SPOCK2",1
"SPPL2B",1
"SPSB3",1
"SPTBN1",1
"SQSTM1",1
"SRPRB",1
"SRSF3",1
"SSR4",1
"ST18",1
"ST5",1
"ST6GALNAC4",1
"ST6GALNAC5",1
"ST7L",1
"STAM2",1
"STARD3",1
"STARD3NL",1
"STAU2",1
"STC1",1
"STK25",1
"STK32A",1
"STK38L",1
"STK4",1
"STMN2",1
"STOML2",1
"STRBP",1
"STRIP1",1
"STRN",1
"SUCLA2",1
"SULF1",1
"SULT1C4",1
"SUPT3H",1
"SUPT5H",1
"SUV39H2",1
"SYNGR1",1
"SYT13",1
"SYT2",1
"SYT4",1
"SYT7",1
"TAB1",1
"TAB2",1
"TAC1",1
"TACO1",1
"TAF2",1
"TARDBP",1
"TATDN1",1
"TBC1D10B",1
"TBC1D12",1
"TBC1D23",1
"TBC1D2B",1
"TBC1D4",1
"TBC1D9B",1
"TBKBP1",1
"TBX2-AS1",1
"TCAF2",1
"TCEA1",1
"TCEB3",1
"TCP11L1",1
"TCTN3",1
"TELO2",1
"TENM1",1
"TFAM",1
"TFAP2A",1
"TFIP11",1
"TFPI2",1
"TGFBI",1
"TGIF1",1
"TGS1",1
"THAP10",1
"THAP4",1
"THOC1",1
"THOC2",1
"THOC7",1
"THOP1",1
"THRA",1
"THSD4",1
"THSD7A",1
"THUMPD3",1
"TIGD4",1
"TIPRL",1
"TKFC",1
"TLCD2",1
"TLK1",1
"TM2D1",1
"TM4SF19-AS1",1
"TM9SF2",1
"TMED10",1
"TMED5",1
"TMEM101",1
"TMEM11",1
"TMEM145",1
"TMEM147",1
"TMEM14B",1
"TMEM168",1
"TMEM175",1
"TMEM176B",1
"TMEM183A",1
"TMEM184B",1
"TMEM184C",1
"TMEM200C",1
"TMEM201",1
"TMEM205",1
"TMEM234",1
"TMEM59L",1
"TMEM86A",1
"TMEM88",1
"TMEM8A",1
"TMF1",1
"TMPO-AS1",1
"TMX2",1
"TNFRSF10D",1
"TNIP1",1
"TNK2",1
"TNPO1",1
"TNS3",1
"TOM1L2",1
"TOPBP1",1
"TOR1B",1
"TPI1",1
"TPP1",1
"TPR",1
"TRAM2-AS1",1
"TRANK1",1
"TRHDE-AS1",1
"TRIL",1
"TRIM22",1
"TRIM28",1
"TRIM37",1
"TRIM56",1
"TRIM69",1
"TRIM9",1
"TRIO",1
"TRIQK",1
"TRMT112",1
"TRMT2A",1
"TRPM3",1
"TRPM7",1
"TSEN2",1
"TSHZ2",1
"TSNAX",1
"TSPAN19",1
"TSSC1",1
"TTC19",1
"TTC33",1
"TTC5",1
"TTC7A",1
"TTI1",1
"TTLL6",1
"TTYH3",1
"TUBB6",1
"TUBE1",1
"TUBGCP5",1
"TUBGCP6",1
"TUNAR",1
"TVP23B",1
"TWF1",1
"TXLNA",1
"TXNDC9",1
"TYROBP",1
"UBA2",1
"UBA3",1
"UBE2B",1
"UBE2D1",1
"UBE2K",1
"UBE2L6",1
"UBE2Q2P1",1
"UBE4A",1
"UBR1",1
"UBR5",1
"UBXN4",1
"UBXN6",1
"UEVLD",1
"UNC50",1
"UNC93B1",1
"UQCRFS1",1
"USF2",1
"USP1",1
"USP12",1
"USP14",1
"USP33",1
"USP47",1
"UTP20",1
"VAMP3",1
"VBP1",1
"VCP",1
"VCPIP1",1
"VDAC1",1
"VDAC3P1",1
"VEGFB",1
"VEGFC",1
"VEZT",1
"VGLL4",1
"VPS26A",1
"VPS28",1
"VPS33A",1
"VPS50",1
"VPS51",1
"VSTM5",1
"VWA8",1
"VWA9",1
"VWC2",1
"WDR12",1
"WDR17",1
"WDR24",1
"WDR26",1
"WDR31",1
"WDR41",1
"WDR47",1
"WDR59",1
"WDTC1",1
"WFS1",1
"WHRN",1
"WHSC1",1
"WHSC1L1",1
"WIPI1",1
"WWC2-AS1",1
"WWP1",1
"XPNPEP1",1
"XRCC1",1
"XRCC3",1
"XXbac-BPGBPG55C20.2",1
"XYLT2",1
"YARS2",1
"YEATS2",1
"YOD1",1
"YPEL3",1
"YWHAG",1
"YWHAZ",1
"ZBTB1",1
"ZBTB11",1
"ZBTB25",1
"ZBTB26",1
"ZBTB33",1
"ZBTB47",1
"ZC3H13",1
"ZCCHC2",1
"ZDHHC20",1
"ZDHHC21",1
"ZFC3H1",1
"ZFHX4",1
"ZFP2",1
"ZFP92",1
"ZFYVE16",1
"ZFYVE27",1
"ZKSCAN2",1
"ZKSCAN8",1
"ZMAT1",1
"ZMAT5",1
"ZMIZ1",1
"ZMPSTE24",1
"ZMYM1",1
"ZMYM4",1
"ZMYM6",1
"ZNF112",1
"ZNF146",1
"ZNF184",1
"ZNF202",1
"ZNF223",1
"ZNF227",1
"ZNF234",1
"ZNF268",1
"ZNF282",1
"ZNF286A",1
"ZNF316",1
"ZNF317",1
"ZNF37A",1
"ZNF395",1
"ZNF397",1
"ZNF414",1
"ZNF420",1
"ZNF429",1
"ZNF439",1
"ZNF45",1
"ZNF451",1
"ZNF493",1
"ZNF502",1
"ZNF507",1
"ZNF521",1
"ZNF528",1
"ZNF547",1
"ZNF561",1
"ZNF569",1
"ZNF574",1
"ZNF583",1
"ZNF596",1
"ZNF599",1
"ZNF606",1
"ZNF622",1
"ZNF655",1
"ZNF672",1
"ZNF720",1
"ZNF721",1
"ZNF75A",1
"ZNF777",1
"ZNF800",1
"ZNF808",1
"ZNF830",1
"ZNF841",1
"ZNF850",1
"ZNHIT6",1
"ZPR1",1
"ZRANB1",1
"ZSCAN25",1
"ZSWIM5",1
"ZXDC",1
"ZZZ3",1
