gene,frequency
ECE2,1
ECSCR,1
ECSIT,1
EDC3,1
EDC4,1
EEA1,1
EEF1A2,1
EEF1B2,1
EEF1E1,1
EEF2K,1
EFCAB7,1
EFHB,1
EFNA5,1
EFR3A,1
EFTUD2,1
EGFLAM,1
EGLN1,1
EGR1,1
EHD3,1
EID1,1
EIF2B3,1
EIF2D,1
EIF3H,1
EIF3K,1
EIF3L,1
EIF4A1,1
EIF4A2,1
EIF4B,1
EIF4E2,1
EIF5,1
EIF5A2,1
EIF6,1
ELAVL2,1
ELAVL4,1
ELFN1,1
ELFN2.1,1
ELL2,1
ELOVL1,1
ELP6,1
EMC4,1
EMC9,1
EML5,1
EMSY,1
ENG,1
ENO2,1
ENSA,1
EOMES,1
EP300,1
EPAS1,1
EPB41,1
EPB41L1,1
EPHA2,1
ERGIC2,1
ERI1,1
ERO1A,1
ESCO1,1
ESRRA,1
ESRRB,1
ETNPPL,1
EXOC7,1
EXOSC8,1
FABP12,1
FADS3,1
FADS6,1
FAIM2,1
FAM103A1,1
FAM104B,1
FAM120B,1
FAM126B,1
FAM127B,1
FAM131B,1
FAM161B,1
FAM171B,1
FAM198A,1
FAM200B,1
FAM206A,1
FAM210A,1
FAM219A,1
FAM227A,1
FAM234A,1
FAM3C,1
FAM63B,1
FAM65A,1
FAM69A,1
FAM76A,1
FAM86B3P,1
FAM96B,1
FANCF,1
FASN,1
FAU,1
FBRS,1
FBXL19-AS1,1
FBXL3,1
FBXL5,1
FBXO18,1
FBXO41,1
FBXO45,1
FBXO9,1
FBXW4,1
FDXACB1,1
FEM1C,1
FERMT2,1
FEZF1,1
FGF14,1
FHDC1,1
FHOD3,1
FIBP,1
FIS1,1
FITM2,1
FKBP9,1
FLII,1
FLNA,1
FLT1,1
FMN1,1
FNBP4,1
FNDC5,1
FNDC9,1
FNTA,1
FOS,1
FOSB,1
FOXN3,1
FPGT,1
FRMPD4,1
FRS2,1
FSBP,1
FSD1,1
FTSJ3,1
FUBP1,1
FUK,1
FYTTD1,1
FZD3,1
FZR1,1
G6PC3,1
GAB1,1
GAB3,1
GABARAP,1
GABARAPL1,1
GABRG3,1
GAD2,1
GAGE1,1
GARNL3,1
GBAS,1
GCFC2,1
GDPD2,1
GDPD5,1
GEMIN5,1
GEMIN6,1
GEMIN8,1
GFM2,1
GGT7,1
GID8,1
GINM1,1
GINS3,1
GLA,1
GLB1L2,1
GLIS2,1
GLOD4,1
GLRA1,1
GLRA2,1
GMPS,1
GNAQ,1
GNAT1,1
GNB1,1
GNE,1
GNG3,1
GNL2P1,1
GNS,1
GOLGA2,1
GOLGA7,1
GON4L,1
GORASP1,1
GPATCH2,1
GPATCH2L,1
GPATCH8,1
GPBP1,1
GPN1,1
GPR107,1
GPR137B,1
GPR137C,1
GPR143,1
GPR149,1
GPR156,1
GPR161,1
GPR22,1
GPR37,1
GPR61,1
GPRASP1,1
GRB10,1
GRIA4,1
GRID1,1
GRIK1,1
GRIK3,1
GRIK4,1
GRIK5,1
GRIN2A,1
GRIN2B,1
GRK2,1
GRM2,1
GRM8,1
GS1-304P7.2,1
GS1-358P8.4,1
GSDMB,1
GSPT1,1
GSTA4,1
GTDC1,1
GTF2F1,1
