,ENSG00000160307,ENSG00000162520,ENSG00000204261,ENSG00000182326,ENSG00000111801,ENSG00000206337,ENSG00000242574,ENSG00000188501,ENSG00000125730,ENSG00000095303,ENSG00000196735,ENSG00000079931,ENSG00000198734,ENSG00000243649,ENSG00000112936,ENSG00000231852,ENSG00000204264,ENSG00000153029,ENSG00000113578,ENSG00000198483,ENSG00000166710,ENSG00000107562,ENSG00000159403,ENSG00000133321,ENSG00000234745,ENSG00000204257,ENSG00000163661,ENSG00000151468,ENSG00000204287,ENSG00000231389,ENSG00000149131,ENSG00000240065,ENSG00000129009,ENSG00000197943,ENSG00000056998,ENSG00000174348,ENSG00000026297,ENSG00000157150,ENSG00000101104,ENSG00000130055,ENSG00000222009,ENSG00000101160,ENSG00000171631,ENSG00000160219,ENSG00000164761,ENSG00000166741,ENSG00000165633,ENSG00000140092,ENSG00000145721,ENSG00000186204,ENSG00000006042,ENSG00000188488,ENSG00000250942,ENSG00000163395,ENSG00000005243,ENSG00000204482,ENSG00000168306,ENSG00000010704,ENSG00000181804,ENSG00000180638,ENSG00000164106,ENSG00000249306,ENSG00000107611,ENSG00000134343,ENSG00000205542,ENSG00000244509,ENSG00000139178,ENSG00000163453,ENSG00000150977,ENSG00000132274,ENSG00000146122,ENSG00000100055,ENSG00000166278,ENSG00000069535,ENSG00000110092,ENSG00000128262,ENSG00000262001,ENSG00000131386,ENSG00000148735,ENSG00000204252,ENSG00000006756,mgs_level
318,2.04781187389661,0.758448842183928,0.758448842183928,21.6916368864603,6.67434981121857,3.26133002139089,4.47484816888518,0.379224421091964,18.733686401943,1.59274256858625,1.82027722124143,17.4443233702303,2.95795048451732,3.79224421091964,6.2951253901266,1.0618283790575,4.01977886357482,4.1714686320116,35.7987853510814,2.65457094764375,74.2521416498066,4.1714686320116,15.5482012647705,4.62653793732196,53.8498677950589,7.73617819027607,0.303379536873571,2.88210560029893,38.1499767618516,15.0172870752418,60.2208380694039,2.123656758115,1.28936303171268,2.19950164233339,3.1854851371725,2.123656758115,9.70814517995428,0.985983494839106,2.57872606342536,6.06759073747142,0.985983494839106,21.5399471180236,0.682603957965535,3.71639932670125,0.606759073747142,0.606759073747142,10.0115247168279,0.834293726402321,70.5357423231053,2.57872606342536,21.9191715391155,22.1467061917707,0.455069305310357,0.151689768436786,4.1714686320116,1.36520791593107,5.53667654794268,2.27534652655178,2.50288117920696,0.303379536873571,2.27534652655178,0.303379536873571,25.5597259815984,0.606759073747142,101.252920431554,8.19124749558642,7.50864353762089,14.7897524225866,2.50288117920696,12.0593365907245,9.63230029573589,1.51689768436786,1.59274256858625,21.3882573495868,7.20526400074732,0.455069305310357,2.123656758115,33.4475939403112,0,3.33717490560928,6.75019469543696,MGS1
319,12.4246362806736,0.690257571148532,2.00174695633074,27.4722513317116,4.00349391266148,3.86544239843178,5.86718935476252,0.552206056918826,70.54432377138,3.93446815554663,5.03888026938428,10.6299665956874,5.38400905495855,6.83354995437047,4.4176484553506,1.51856665652677,6.97160146860017,4.14154542689119,39.3446815554663,3.52031361285751,98.6378069171252,2.76103028459413,29.1978952595829,8.14503933955268,119.138456780237,10.353863567228,0.552206056918826,3.65836512708722,43.4862269823575,19.1201347208143,95.3245705756123,2.41590149901986,1.31148938518221,1.86369544210104,3.10615907016839,2.27784998479016,9.80165751030915,0.966360599607945,4.62472572669516,7.38575601128929,1.10441211383765,25.8156331609551,1.24246362806736,3.31323634151295,0.552206056918826,1.10441211383765,7.38575601128929,0.966360599607945,102.986429615361,0.897334842493091,19.9484438061926,30.5093846447651,0.828309085378238,0.966360599607945,5.59108632630311,0.897334842493091,6.41939541168135,2.34687574190501,2.48492725613471,2.55395301324957,4.14154542689119,0.276103028459413,22.9165513621313,1.72564392787133,120.795074950993,9.18042569627547,10.5609408385725,13.1148938518221,3.72739088420207,12.9768423375924,6.90257571148532,0.897334842493091,1.31148938518221,27.4032255745967,9.59458023896459,0.690257571148532,2.96810755593869,25.4705043753808,0.138051514229706,3.10615907016839,5.38400905495855,MGS1
320,7.36695025039563,0.931453479935079,1.86290695987016,30.3992544815176,7.36695025039563,9.48388997752081,7.1129174831406,0.931453479935079,52.5847828217895,5.16533293418544,7.19759507222561,21.8468179839319,6.35081918137554,8.97582444301076,11.854862471901,1.10080865810509,11.346796937391,4.7419449887604,32.7702269758978,3.4717811524853,162.580971043214,3.97984668699534,37.5968495537432,6.18146400320552,145.814808404382,12.024217650071,0.508065534510043,5.75807605778049,64.5243228827755,32.8549045649828,120.24217650071,3.72581391974032,3.5564587415703,2.70968285072023,8.63711408667073,5.41936570144046,12.362928006411,1.01613106902009,5.75807605778049,5.75807605778049,2.3709724943802,25.7419870818422,1.35484142536012,2.79436043980524,1.69355178170014,1.1854862471901,10.6693762247109,1.86290695987016,92.9759928153379,2.28629490529519,24.9798887800771,30.1452217142626,0.169355178170014,0.59274312359505,5.9274312359505,1.43951901444512,6.01210882503551,3.81049150882532,4.6572673996754,1.27016383627511,7.87501578490567,0.169355178170014,18.0363264751065,2.28629490529519,129.641388889146,8.55243649758573,9.99195551203085,14.9879332680463,3.38710356340029,15.1572884462163,11.516152115561,1.1854862471901,3.13307079614527,27.2661836853723,8.04437096307568,0.423387945425036,2.96371561797525,26.9274733290323,0.338710356340029,4.7419449887604,11.346796937391,MGS1
321,7.9554541911608,0.488492801211628,1.46547840363488,25.6807644065542,4.04751178146778,2.58203337783289,3.9777270955804,0.907200916535881,46.3370314292173,1.81440183307176,3.27988023670665,7.11803796051229,1.46547840363488,10.0489947677821,3.34966492259402,1.39569371774751,5.37342081332791,3.83815772380565,20.446912965001,3.48923429436877,86.8819339297824,2.02375589073389,33.4268645400528,7.11803796051229,70.3429633744744,4.60578926856678,0.558277487099003,2.51224869194552,27.8440896690628,19.4699273625777,73.9019823547306,2.02375589073389,0.279138743549502,0.697846858873754,2.86117212138239,3.34966492259402,11.3749037996422,0.558277487099003,4.2568658391299,4.5360045826794,1.53526308952226,20.1677742214515,1.32590903186013,3.21009555081927,2.02375589073389,2.02375589073389,8.65330105003455,1.18633966008538,55.9673180816751,1.39569371774751,19.4001426766904,21.7728219968611,0.348923429436877,0.488492801211628,2.72160274960764,1.46547840363488,3.90794240969302,2.09354057662126,2.93095680726977,0.348923429436877,7.3971767040618,0,24.7735634900183,1.39569371774751,127.566405802122,5.72234424276479,16.538970555308,18.5627264460419,1.95397120484651,9.90942539600731,6.14105235808904,0.907200916535881,1.95397120484651,29.0304293291482,3.07052617904452,0.418708115324253,2.16332526250864,39.777270955804,0.558277487099003,2.16332526250864,5.30363612744053,MGS1
322,12.0896671519298,0.515673006480418,0.687564008640557,25.6690563225808,4.01079005040325,3.26592904104265,3.49511704392283,0.114594001440093,22.1166422779379,2.00539502520163,7.67779809648622,10.5999451332086,2.463771030962,8.82373811088715,5.15673006480418,1.14594001440093,6.35996707992515,5.27132406624427,39.3057424939519,2.63566203312214,119.636137503457,3.72430504680302,25.0387893146603,5.27132406624427,96.3735552111181,7.67779809648622,0.80215801008065,3.43782004320279,31.7998353996258,18.3350402304149,101.243800272322,2.00539502520163,0.859455010800697,1.26053401584102,2.11998902664172,0.859455010800697,7.90698609936641,0.916752011520743,2.29188002880186,2.92214703672237,1.20323701512098,25.2679773175405,0.859455010800697,1.89080102376153,0.744861009360604,0.687564008640557,11.058321138969,1.54701901944125,52.5986466610026,0.171891002160139,23.8928493002594,11.4021031432892,0.343782004320279,0.0572970007200464,3.9534930496832,0.859455010800697,3.43782004320279,1.77620702232144,2.3491770295219,0.630267007920511,6.47456108136525,0.286485003600232,24.0647403024195,3.78160204752306,96.4881492125582,5.15673006480418,10.7145391346487,13.9231711749713,2.3491770295219,16.2150512037731,4.92754206192399,0.458376005760372,4.41186905544358,29.4506583701039,4.12538405184334,0.572970007200464,4.23997805328344,15.5274871951326,0.572970007200464,2.86485003600232,4.52646305688367,MGS1
324,9.38470764990222,0.565343834331459,0.565343834331459,24.7620599437179,5.70997272674774,2.99632232195673,6.21878217764605,0.169603150299438,30.1328263698668,2.54404725449157,4.24007875748594,6.78412601197751,5.99264464391347,4.0704756071865,11.0242047694635,0.565343834331459,4.24007875748594,6.10571341077976,39.121793335737,3.4485973894219,95.6561767688829,2.54404725449157,13.568252023955,6.8971947788438,34.4294395107859,5.65343834331459,1.24375643552921,4.46621629121853,42.0615812742606,23.9705785756539,56.0255739822476,1.41335958582865,0.904550134930334,2.26137533732584,2.8267191716573,1.24375643552921,11.250342303196,0.678412601197751,3.05285670538988,7.51907299660841,1.75256588642752,20.3523780359325,0.339206300598875,2.88325355509044,0.395740684032021,0.508809450898313,8.42362313153874,1.3568252023955,96.4476581369469,1.30029081896236,23.0660284407235,16.6211087293449,0.678412601197751,0.169603150299438,3.84433807345392,0.565343834331459,5.31423204271572,3.33552862255561,6.10571341077976,0.791481368064043,6.33185094451234,0.282671917165729,29.0021387012038,1.52642835269494,103.797127983256,7.80174491377413,6.67105724511122,15.7730929778477,2.26137533732584,15.1512147600831,6.44491971137863,0.282671917165729,0.678412601197751,29.7370856858347,6.61452286167807,0.169603150299438,3.16592547225617,28.7760011674713,0,3.61820053972134,5.14462889241628,MGS1
335,2.77979080269792,1.20860469682518,0.423011643888814,16.557884346505,5.19700019634828,2.05462798460281,4.41140714341191,0.423011643888814,30.3359778903121,2.05462798460281,5.80130254476087,7.73507005968116,5.6200118402371,3.56538385563429,3.38409315111051,0.604302348412591,4.65312808277695,4.2905466737294,38.3731991241995,3.62581409047555,67.6818630222102,3.86753502984058,9.85012827912523,4.41140714341191,47.0147227064996,5.74087230991961,0.362581409047555,2.77979080269792,33.1761989278512,10.0918492184903,42.4220248585639,1.81290704523777,1.08774422714266,2.17548845428533,3.50495362079303,0.725162818095109,11.4817446198392,1.20860469682518,3.50495362079303,3.92796526468184,1.51075587103148,18.6125123311078,0.604302348412591,3.44452338595177,0.302151174206296,0.181290704523777,10.4544306275378,0.66473258325385,78.4988750587956,1.75247681039651,17.5851983388064,26.2871521559477,0.785593052936368,0.785593052936368,3.26323268142799,0.66473258325385,3.74667456015806,2.17548845428533,2.71936056785666,0.846023287777627,4.59269784793569,0.0604302348412591,34.1430826853114,0.785593052936368,99.1055851396649,6.82861653706228,3.26323268142799,12.5090586121406,2.41720939365036,8.82281428682383,11.9651864985693,0.66473258325385,1.57118610587274,24.4742451107099,12.0860469682518,0.362581409047555,1.08774422714266,19.5793960885679,0,2.71936056785666,7.25162818095109,MGS1
347,1.93259051290227,0.610291740916507,0.610291740916507,15.9693005539819,3.66175044549904,3.15317399473529,6.61149385992883,0,25.3271072480351,1.93259051290227,6.40806327962333,4.88233392733206,3.35660457504079,3.05145870458254,6.40806327962333,0.81372232122201,5.39091037809581,4.98404921748481,27.8699895018538,3.25488928488804,95.3072268731279,1.42401406213852,15.9693005539819,6.91663973038708,50.1456380453063,5.59434095840132,1.22058348183301,4.3737574765683,37.5329420663652,24.8185307972713,43.5341441853775,1.11886819168026,0.305145870458254,1.83087522274952,2.74631283412428,1.01715290152751,10.6801054660389,0.712007031069259,3.56003515534629,5.69605624855407,0.915437611374761,20.444773320703,0.406861160611005,2.94974341442979,0.508576450763756,0.712007031069259,8.7475149531366,1.22058348183301,74.4555923918139,0.508576450763756,17.9018910668842,11.5955430774136,0.406861160611005,0.101715290152751,2.74631283412428,0.305145870458254,5.18747979779031,1.62744464244402,3.7634657356518,1.22058348183301,5.08576450763756,0.203430580305502,37.3295114860597,1.32229877198577,92.2557681685453,6.91663973038708,5.69605624855407,15.9693005539819,2.74631283412428,17.8001757767315,5.59434095840132,0.915437611374761,0.712007031069259,26.7511213101736,6.91663973038708,0,2.94974341442979,28.7854271132286,0.406861160611005,1.83087522274952,4.78061863717931,MGS1
348,10.5090962734025,0.834834750690857,1.17859023626944,33.7862534397241,6.13849081390336,3.63398656183079,6.43313837297072,0.491079265112269,64.282275803196,4.22328167996551,11.4421468771159,11.4421468771159,5.25454813670127,8.54477921295347,7.70994446226262,1.22769816278067,6.08938288739213,5.50008776925741,42.9694356973235,2.84825973765116,103.961480424267,2.7500438846287,26.7638199486186,7.70994446226262,78.9655458300528,8.39745543341979,0.883942677202083,4.32149753298796,46.5543143326431,27.4022229932646,96.988154859673,1.47323779533681,1.81699328091539,1.37502194231435,3.33933900276343,1.76788535440417,12.3751974808292,0.93305060371331,4.81257679810023,6.48224629948194,1.47323779533681,22.0985669300521,0.736618897668403,3.2902310762522,2.11164083998275,0.834834750690857,9.72336944922292,1.37502194231435,78.3271427854068,1.81699328091539,21.4110559588949,19.692278531002,0.638403044645949,1.12948230975822,4.0268499739206,1.22769816278067,3.97774204740938,3.38844692927465,4.27238960647674,1.37502194231435,5.00900850414514,0.196431706044907,32.1165839383424,1.81699328091539,99.3453353322119,6.5804621525044,12.4243054073404,10.9510676120036,2.11164083998275,19.9378181635581,7.26797312366157,0.491079265112269,2.20985669300521,29.3174321272024,9.62515359620046,1.08037438324699,2.5536121785838,24.1610998435236,0,3.09379937020729,7.16975727063912,MGS1
349,6.94186593616791,0.98167801117526,0.77131843735199,29.0296211876113,6.24066735675701,2.52431488587924,7.15222550999118,0.42071914764654,64.8608685955082,5.89006806705156,8.06378366322535,9.46618082204715,5.32910920352284,5.89006806705156,12.481334713514,2.38407516999706,6.24066735675701,5.96018792499265,43.6846714972991,4.34743119234758,98.2379209754671,2.66455460176142,28.2583027502593,8.13390352116644,51.0472565811135,7.99366380528426,0.21035957382327,3.71635247087777,54.9739686258145,33.0264530902534,81.9701139331342,2.24383545411488,2.1035957382327,3.92671204470104,2.8047943176436,2.17371559617379,14.0940914461591,1.12191772705744,7.36258508381445,10.3777389752813,1.96335602235052,28.8893814717291,1.4023971588218,3.5059928970545,0.42071914764654,0.84143829529308,12.5514545714551,0.91155815323417,86.7382642731283,3.22551346529014,29.59058005114,37.3037644246599,0.7011985794109,0.91155815323417,3.71635247087777,0.98167801117526,6.3107872146981,3.43587303911341,5.04862977175848,1.33227730088071,15.2160091732165,0.21035957382327,42.0017949067129,0.28047943176436,99.1494791287012,10.7283382649868,10.3777389752813,11.4295368443977,3.36575318117232,19.8439197973285,12.8319340032195,1.05179786911635,1.33227730088071,31.2734566417261,14.1642113041002,0.56095886352872,2.66455460176142,27.9778233184949,0.14023971588218,3.57611275499559,4.9083900558763,MGS1
350,5.5832993155893,0.620366590621033,0.958748367323415,19.8517308998731,4.22977220877977,3.21462687867263,3.7221995437262,0.169190888351191,43.5948522318235,2.48146636248413,8.572338343127,10.038659375504,6.37285679456152,4.62455094826588,9.98226241272026,1.63551192072818,5.52690235280557,4.00418435764485,37.842362027883,4.22977220877977,96.5516002857463,1.8610997718631,24.6454727364901,7.21881123631748,61.5290863970498,5.63969627837303,0.394778739486112,2.08668762299802,40.0982405392322,21.7128306717362,67.4507674893414,2.03029066021429,1.91749673464683,1.46632103237699,4.51175702269842,4.17337524599604,12.971301440258,0.676763553404764,3.66580258094247,11.7305682590159,1.24073318124207,23.5175334808155,0.902351404539685,2.93264206475398,0.394778739486112,0.733160516188494,8.23395656642462,1.63551192072818,61.8674681737521,2.03029066021429,20.6412883788453,28.2548783546489,0.451175702269842,0.620366590621033,3.55300865537501,0.902351404539685,4.73734487383335,1.8610997718631,3.89139043207739,0.338381776702382,6.76763553404764,0.338381776702382,32.5410475262124,3.04543599032144,93.1677825187224,4.85013879940081,7.72638390137105,16.9190888351191,2.53786332526786,16.3551192072818,11.504980407881,1.01514533010715,0.676763553404764,19.0621734209008,9.8694684871528,0.394778739486112,2.03029066021429,28.7060540569187,0.394778739486112,3.21462687867263,6.42925375734525,MGS1
351,11.5111404118059,1.34296638137736,1.72667106177089,31.9114392527287,7.48224126767386,11.3192880716092,13.1738606935112,1.98247418203324,73.9271017558203,5.11606240524708,11.2553372915436,12.5343528928553,6.1392748862965,16.7551043771842,11.4471896317403,5.69161942583738,9.65656778990387,7.09853658728033,65.6135003472938,6.33112722649326,192.811601897749,4.02889914413208,38.8181234998122,15.3481872157412,263.605115430356,12.8541067931833,0.255803120262354,3.83704680393531,82.8802109650027,50.6490178119461,121.698334464815,4.4765546045912,3.45334212354178,5.49976708564061,3.38939134347619,7.73804438793621,16.5632520369874,1.6627202817053,7.2264381474115,11.2553372915436,2.17432652223001,32.5509470533846,2.87778510295148,3.51729290360737,1.72667106177089,1.85457262190207,16.3713996967907,2.81383432288589,126.366741409603,1.72667106177089,33.254405634106,31.6556361324663,0.639507800655885,0.511606240524708,4.15680070426325,1.79062184183648,7.67409360787062,3.3254405634106,6.33112722649326,8.05779828826415,6.52297956669003,0.191852340196766,35.1729290360737,5.11606240524708,155.912001799905,12.4704021127898,12.0866974323962,20.0165941605292,4.28470226439443,17.2027598376433,13.6854669340359,1.85457262190207,3.83704680393531,44.6376444857808,23.5338870641366,0.639507800655885,7.35433970754268,35.748486056664,0.127901560131177,8.8891584291168,9.14496154937916,MGS1
352,10.3109473558089,0.537028508115046,0.483325657303542,11.170192968793,4.24252521410886,1.87959977840266,1.71849122596815,0.214811403246018,21.2663289213558,2.79254824219824,1.23516556866461,9.45170174282481,4.34993091573187,1.82589692759116,5.53139363358498,0.805542762172569,4.83325657303542,3.32957675031329,27.0662368089983,3.81290240761683,58.9120273402206,3.32957675031329,8.21653617416021,3.70549670599382,42.4252521410886,3.75919955680532,0.644434209738055,2.47033113732921,16.1645580942629,18.3663749775346,35.9809100437081,1.07405701623009,1.28886841947611,2.09441118164868,2.63143968976373,0.644434209738055,9.50540459363632,0.966651314607083,4.51103946816639,4.88695942384692,1.23516556866461,19.6015405461992,0.161108552434514,2.20181688327169,0.214811403246018,0.375919955680532,9.18318748876729,1.1814627178531,68.4711347846684,3.00735964544426,20.5681918608063,32.4902247409603,0.214811403246018,0.805542762172569,3.38327960112479,0.537028508115046,4.6184451697894,2.3092225848947,1.98700548002567,0.268514254057523,6.12212499251153,0.107405701623009,17.775643618608,0.590731358926551,83.6153387135127,6.71285635143808,5.42398793196197,13.5868212553107,2.47033113732921,9.18318748876729,8.75356468227525,0.69813706054956,1.44997697191062,17.453426513739,7.46469626279914,0.214811403246018,1.50367982272213,30.4495164101231,0.0537028508115046,1.28886841947611,5.20917652871595,MGS1
