sample_id,z0,z1,z2,z3,z4,z5,z6,z7,mgs_level
106,-0.0027143462,0.004256176,-0.02376912,-0.01341277,0.003973495,0.005153304,-0.0056486856,-0.009325795,MGS4
107,0.00641336,-0.030345483,-0.0011027902,-0.0075567625,0.01486842,0.011265798,-0.014024539,0.010004304,MGS4
116,-0.0106499,-0.008273689,0.0006342437,0.0065453015,-0.00538959,0.0203007,-0.00078720786,-0.007022716,MGS4
124,0.003380199,-0.009789428,-0.011407541,0.005870912,0.006326001,0.017632699,-0.0075112153,0.01078587,MGS4
125,0.015259395,0.005687395,0.006533688,-0.013029885,0.0030108802,0.012074327,0.0030539297,-0.017131515,MGS4
133,-0.004891674,-0.007920114,-0.0006976072,-0.013148483,0.0128161125,0.007032154,-0.0050633084,-0.0005176142,MGS4
148,0.0046674134,-0.002379788,-0.0024513993,-0.0116600655,0.006510388,0.019576808,-0.00642973,-0.009936295,MGS4
150,-0.0025208993,-0.023203893,0.006500272,-0.012612518,0.034834545,0.015620178,-0.024440808,0.011175953,MGS4
157,-0.003237064,0.0024230052,0.0012282338,0.00631465,-0.0055277534,-0.012223506,-0.004217332,-0.005049795,MGS4
160,0.014522021,-0.022929711,-0.001958849,-0.0051514506,0.010889452,0.019787809,-0.0068242084,0.006011747,MGS4
178,0.008368355,-0.0007003676,0.012648394,0.000179898,0.004158281,-0.0066316146,-0.0038200933,-0.01678013,MGS4
198,0.009037991,0.016876431,-0.00011775829,0.007032577,0.003953334,-0.016248802,0.0017769281,-0.0074267015,MGS4
203,-0.0006771488,-0.0098674055,0.01237007,-0.013246905,0.014007304,0.0052266475,0.0028978158,0.014258005,MGS4
209,-0.0068528457,-0.00023777597,0.00892509,-0.0069239773,0.0072506033,0.008843383,0.011106148,-0.0046692714,MGS4
223,-0.00604258,0.0037060473,-0.0009154547,0.005045552,0.0017828755,-0.0064916145,0.006111184,-0.013006046,MGS4
224,0.0068893107,0.010860978,0.0073477905,0.0018500425,0.0061138086,0.0039759018,0.0074425433,-0.00874237,MGS4
226,-0.01266026,0.012538018,-0.0062439535,-0.005493641,-0.0060291775,-0.003081413,-0.014515573,0.012931727,MGS4
228,-0.00220343,-0.009352399,-0.0005532298,-0.0024775006,0.016746651,0.0066399705,0.004498692,-0.0038073882,MGS4
232,0.005745969,-0.013021832,0.014348818,-0.0021040104,0.0067781843,0.0073661637,0.007819654,0.023510478,MGS4
234,0.004217853,0.009686159,-0.0053504277,0.008768395,-0.014128882,0.017985513,-0.008078894,-0.0016679764,MGS4
249,0.006159176,0.0035535563,0.008542201,0.0035988204,0.00011269376,-0.006559292,0.0067346487,-0.010885984,MGS4
253,-0.0028499616,0.0046324152,-0.007533932,0.0009453781,0.025170755,0.0070682075,0.003771754,0.0027180836,MGS4
270,0.004079894,-0.005329972,-0.005756879,-0.00086269155,0.007436689,0.00831295,-0.004099725,0.00034555048,MGS4
272,5.7605095e-05,-0.006252719,-0.015356431,-0.020433858,0.0034768544,0.004572572,-0.0091487,0.0045018867,MGS4
280,-0.011494498,-0.0055107307,0.0020206105,-0.00082975253,0.006854605,0.012258625,0.010567697,-0.013289817,MGS4
284,0.0046147713,-0.005515216,0.00970917,-0.007897083,0.016347688,0.011338627,-0.003611831,-0.0026517287,MGS4
294,0.0013178783,-0.026570601,-0.021188205,-0.009629842,0.0058322363,0.014860386,-0.012193603,0.0012784824,MGS4
300,0.0035529556,0.0032972265,0.015685705,-0.0081287995,-0.0072351173,-0.0021988247,-0.00096237473,-0.0048957616,MGS4
302,-0.00021817163,0.0039458442,0.014602663,0.005506728,-0.0010940917,0.007071903,0.0005153399,0.0067127794,MGS4
334,-0.006904836,0.009668963,0.0148974415,-0.0021736734,0.003962461,0.0021668654,-0.00196605,-0.016796164,MGS4
364,-0.0061413823,-0.009237511,0.008311635,-0.0038280152,0.0060171597,0.0024399962,-0.002228694,0.007462926,MGS4
383,-0.013443152,0.002674641,0.012791468,0.0068732165,0.0026656203,0.009240856,0.016035037,-0.003507726,MGS4
388,-0.0009528501,0.0041597057,-0.0071073715,-0.00036957115,-0.007904131,0.009533545,0.010837274,-0.01561591,MGS4
397,0.023624558,0.010614267,-0.021858314,0.0024955608,-0.012264807,-0.0050007347,0.0032448936,0.012730055,MGS4
403,-0.0033097146,-0.001980057,-0.0012466405,0.01074836,0.019348059,0.0040769037,0.021358488,-0.00049090385,MGS4
411,-0.008927251,-0.0058668237,-0.0045269076,-0.0248374,0.0041723065,0.0021293592,-0.002637459,0.007513128,MGS4
416,0.012975563,0.0043985266,0.0015543755,-0.0014039986,0.0024196617,-0.0034581963,0.004203316,0.007205926,MGS4
417,0.005710711,-0.013014032,-0.010637129,-0.0064605437,0.0025029592,0.0034983065,-0.008245928,0.017743565,MGS4
419,0.0055385428,0.0008990336,-0.015998738,-0.019769039,0.010229807,0.022059044,-0.0039112996,0.007646583,MGS4
420,-0.014766219,-0.0021399837,-0.010058979,-0.02091379,-0.0021126308,0.0058973823,0.0001335796,0.008886047,MGS4
428,0.0017779665,-0.03587158,-0.009863565,0.0030009188,0.030384999,0.025045967,-0.032996193,0.05154582,MGS4
437,0.0053868266,-0.0009438228,-0.0070849005,-0.008610737,0.0026569776,-0.0027031694,0.008179093,-0.004718311,MGS4
451,0.011811816,0.005531894,0.005855279,0.0010758676,-0.0037075505,-0.0043230746,-0.008023685,0.0059188902,MGS4
