sample_id,z0,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,mgs_level
99,-0.004273761,0.005261421,0.007040937,6.296858e-05,-2.9467978e-05,-0.0013749031,-0.012838202,-0.0022094063,0.029087072,0.012752179,-0.0049205422,-0.012666415,0.005528785,-0.024809811,-0.015017919,0.008078584,MGS1
109,-0.0030945959,-0.0049557807,0.0054545416,0.008950565,-0.0021100822,0.0011132443,0.0025017876,-0.018702593,-0.0017295163,0.010089073,0.010762095,0.006627165,-3.8086902e-05,0.001869481,0.015943151,-0.0014741076,MGS1
115,0.0019466393,0.005592704,-0.012899828,0.011864716,-0.004819874,0.011254546,0.0044903625,-0.010935809,0.004698135,0.0114572905,-0.011628121,-0.0028255805,-0.00693782,-0.00023257732,-0.015154298,-0.00070066657,MGS1
117,-0.0094598,-0.0134479115,-0.011119652,0.012502873,-0.0011736699,0.01951896,-0.007816805,-0.021650497,-0.004167242,0.0057657287,-0.021772772,-0.023451913,0.008493004,-0.0050609782,-0.011854742,-0.0108719645,MGS1
119,-0.013930285,-0.0010712361,-0.016289044,-0.008126403,-0.013562962,0.008781246,0.0022349413,-0.014428232,0.0114145,-0.0038283523,-0.016563915,0.00632168,-0.013775343,-0.012828562,-0.0026036315,0.00019575935,MGS1
120,0.017130356,-0.017113723,0.015615286,-0.0034807576,0.0067084134,0.011754033,0.0023035351,-0.0008983724,0.002697209,-0.008214915,-0.028157063,0.005106654,0.016932163,-0.002493713,0.006272495,0.008043561,MGS1
126,-0.003249159,0.013064843,0.015173105,-0.009943727,-0.007305154,-0.004867983,0.013885068,-0.024445195,0.01752914,0.019703422,-0.0013732314,-0.0037047304,0.002600002,-0.004390627,-0.010680832,0.0036577946,MGS1
137,0.017155986,-0.009439356,0.0051274854,0.003684,0.00069466233,-0.010972094,-0.0059477,0.014004555,-0.009902725,0.0009211432,0.004129648,-0.0020173863,-0.00019656075,0.014637072,0.012738394,-0.007842407,MGS1
139,0.014232307,0.008944324,-0.019941952,-0.0029407227,-0.0014725202,0.011004231,-0.0054036174,-0.02714507,0.025184086,0.019111052,-0.0030759238,0.009887826,0.00013205688,-0.013308283,-0.0035535134,0.010017183,MGS1
142,-0.007874047,0.0060724653,0.01076796,0.0076870136,-0.0073329615,-0.0011014724,0.00993819,-0.027228963,0.019845432,0.009384707,0.001523193,-0.018911544,0.0032891058,0.00036451593,0.0071968716,0.008626943,MGS1
145,-0.0013120715,0.00022658426,-0.0033754474,-2.0356849e-05,-0.0041630506,0.00054469146,-0.00012529455,-0.000561174,0.010259381,-0.002891872,-0.005240973,-0.014903571,0.00053077424,-0.004507784,-0.0007871017,0.0005962681,MGS1
149,0.010288789,0.006275189,0.01127659,0.0006624181,-0.003700824,0.0038285134,0.010890007,-0.0179425,0.019285815,0.007790018,-0.006518163,0.010992322,0.0042077494,-0.010903906,-0.007424835,0.0032821782,MGS1
153,-0.0005706288,0.005494303,0.029464014,0.0018192669,-5.845679e-05,0.006902232,0.019008424,0.0023995861,0.017299013,0.0026759766,-0.029236726,-0.0007641651,0.009153193,0.0034477822,0.0033985637,0.013643902,MGS1
162,0.008058674,0.0080393795,0.004638775,-0.0040991292,0.00580866,0.015071305,-0.0073683914,-0.028149117,0.0058296267,0.028723896,-0.0041719005,-0.014971409,0.009668782,0.014601581,0.022573521,0.0053280825,MGS1
163,-0.025666723,0.008481342,-0.017278876,-0.013301933,-0.0066557857,0.004275293,0.0016184039,-0.00011156872,-0.002078453,0.005871903,0.020228487,-0.0018474199,-0.0068258513,-0.005887583,-0.008613609,-0.013856139,MGS1
172,0.0025032954,0.012034867,0.008666426,-0.010063201,0.007505178,0.0083000595,0.0063793734,0.016093686,0.014682263,-0.0021257512,-0.009548366,-0.0051710084,0.02073333,-0.010095719,0.0012015104,-0.011777032,MGS1
173,-0.0020067887,-0.0040735574,0.009481602,0.01150595,-0.00077709043,0.00083287526,0.012336651,0.007522516,0.024067534,0.001986865,-0.0014429577,0.0015515871,-0.0017132801,-0.009544138,-0.00030132756,0.006255244,MGS1
177,0.008749845,0.008355302,-0.0042574275,0.007498212,-0.014989084,-0.00011532754,0.0055745896,-0.0029136017,-0.011323033,0.0051842295,-0.0028899424,-0.0033566207,-9.617349e-05,0.0008987412,-0.003529705,-0.010540098,MGS1
189,-0.003193995,-0.008829528,0.013315196,-0.0096598435,0.0009970935,-0.007023803,0.007184945,-0.013715919,-0.008987462,0.0045794696,-0.005555287,-0.0016513579,-0.015291531,-0.00874861,-0.0012860335,0.007546399,MGS1
217,-0.0059083933,-0.0077423723,-0.011692627,0.0019584745,-0.013123112,0.0029188907,-0.017192898,-0.002624955,0.008221829,0.0005697366,0.010443529,0.001573924,-0.013144694,-0.0063552856,-0.0044454224,-0.0005510254,MGS1
218,-0.0031989133,0.010148261,-0.006082841,-0.008509653,-0.004051115,0.012335715,0.006433908,0.0002665259,0.0068454277,-0.002954049,0.019778991,-0.010365017,-0.0015216398,0.00064249337,0.009816393,-0.0031206515,MGS1
229,0.009590282,-0.00013279635,0.0091443565,-0.0028175386,0.0038138635,0.001472407,0.0032744352,-0.01705974,0.0047239084,0.0012478512,-0.014645055,-0.0047893934,0.01401148,-0.009385008,-0.0069987327,0.005772775,MGS1
237,-0.009774759,-0.004836737,-0.011051322,-0.019745737,-0.016946482,0.021249998,-0.008916123,-0.0014844127,-0.00011480879,-0.0029075798,-0.01776554,0.024938252,0.008651422,0.00221977,0.021554753,-0.0015579122,MGS1
243,0.014441949,0.0005840296,1.7890707e-06,-0.010585421,0.00622501,-0.0009504948,0.0027474929,-0.010268267,0.015606517,0.0073523223,0.0060062036,0.010580327,-0.0030406262,0.0047407,0.023550132,0.0022035995,MGS1
246,0.0045664655,0.005652318,0.0114844395,0.0041218586,0.010835699,0.010204897,-0.0010410417,-0.015203636,0.017536702,0.004651908,-0.012111787,-0.013147116,0.011659399,-0.015939515,-0.014244396,0.0049897293,MGS1
251,0.008574079,0.0022869958,0.009829218,-0.009151721,0.0010659173,-0.008218349,0.0011794306,-0.017809499,0.016026432,0.011665612,-0.0024486184,-0.0023586228,-0.014852932,-0.025623213,0.0007484257,-0.0034599523,MGS1
254,0.006197174,0.0024076626,-0.0026110536,-0.0046775406,-0.004441653,0.004987969,0.0016052444,-0.014875565,0.021041961,0.012305632,-0.0086739585,-0.0037739053,0.014300488,-0.0024606213,-0.0093267895,-0.0098536,MGS1
264,-0.0057492056,-0.007153553,-0.0024352856,-0.012329095,-0.0054271114,-0.011906302,0.001062803,0.0017009676,0.01006439,-0.017377237,0.008694153,0.0033895597,0.025919143,0.01253004,-0.01993883,-0.015073134,MGS1
